district_point_version_id,district_id,requested_census_version,geometry_census_version,boundary_feature_index,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,boundary_state_name,boundary_district_name,latitude,longitude,point_wkt,point_method,assignment_method,assignment_confidence,shared_parent_boundary,geometry_was_valid,geometry_repaired,geometry_repair_method,point_inside_geometry
DPV_FA3DB67A7FF29805,IND_NAGALAND_ZUNHEBOTO,Census 2011,Census 2011,623,Nagaland,ZUNHEBOTO,Nagaland,ZUNHEBOTO,Nagaland,Zunheboto,26.02306465,94.51876734,POINT (94.5187673385704 26.02306465221237),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0907C8A79C3540A1,IND_ODISHA_ANUGUL,Census 2001,Census 2001,3,Odisha,ANUGUL,Odisha,ANUGUL,Orissa,Anugul,21.10414198,84.9581085,POINT (84.95810849729665 21.104141984776355),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1EED59F732A82B24,IND_ODISHA_ANUGUL,Census 2011,Census 2011,22,Odisha,ANUGUL,Odisha,ANUGUL,Odisha,Anugul,21.10414198,84.9581085,POINT (84.95810849729665 21.104141984776355),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1620A81F9F1877D4,IND_ODISHA_BALANGIR,Census 2001,Census 2001,68,Odisha,BALANGIR,Odisha,BALANGIR,Orissa,Balangir,20.60826785,83.16912656,POINT (83.169126562645 20.60826784887265),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E2B1D9519A3C1706,IND_ODISHA_BALANGIR,Census 2011,Census 2011,38,Odisha,BALANGIR,Odisha,BALANGIR,Odisha,Balangir,20.60826785,83.16912656,POINT (83.169126562645 20.60826784887265),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5D5D01C2FAAD2CD9,IND_ODISHA_BALESHWAR,Census 2001,Census 2001,69,Odisha,BALESHWAR,Odisha,BALESHWAR,Orissa,Baleshwar,21.51860072,86.89378119,POINT (86.89378118957148 21.51860072473312),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5012C3616A223FEB,IND_ODISHA_BALESHWAR,Census 2011,Census 2011,39,Odisha,BALESHWAR,Odisha,BALESHWAR,Odisha,Baleshwar,21.51860072,86.89378119,POINT (86.89378118957148 21.51860072473312),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_EE71CF0067B0D135,IND_ODISHA_BARGARH,Census 2001,Census 2001,77,Odisha,BARGARH,Odisha,BARGARH,Orissa,Bargarh,21.23482,83.56890027,POINT (83.56890027233538 21.234820003515196),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_2866645048516F92,IND_ODISHA_BARGARH,Census 2011,Census 2011,51,Odisha,BARGARH,Odisha,BARGARH,Odisha,Bargarh,21.23482,83.56890027,POINT (83.56890027233538 21.234820003515196),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_EEA3B997FC2EC0D1,IND_ODISHA_BHADRAK,Census 2001,Census 2001,38,Odisha,BHADRAK,Odisha,BHADRAK,Orissa,Bhadrak,20.98599471,86.59808108,POINT (86.5980810767829 20.985994708960522),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_24A350E46B207966,IND_ODISHA_BHADRAK,Census 2011,Census 2011,68,Odisha,BHADRAK,Odisha,BHADRAK,Odisha,Bhadrak,20.98599471,86.59808108,POINT (86.5980810767829 20.985994708960522),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4CE0F1D53650DB4D,IND_ODISHA_BOUDH,Census 2001,Census 2001,58,Odisha,BOUDH,Odisha,BOUDH,Orissa,Baudh,20.64371963,84.00204696,POINT (84.00204695729227 20.643719629339863),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_44F02E08E58251D7,IND_ODISHA_BOUDH,Census 2011,Census 2011,63,Odisha,BOUDH,Odisha,BOUDH,Odisha,Bauda,20.64371963,84.00204696,POINT (84.00204695729227 20.643719629339863),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_558F88B1333C55D5,IND_ODISHA_CUTTACK,Census 2001,Census 2001,116,Odisha,CUTTACK,Odisha,CUTTACK,Orissa,Cuttack,20.36941582,85.46821523,POINT (85.46821522885617 20.369415819944244),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7BC84A192C92369E,IND_ODISHA_CUTTACK,Census 2011,Census 2011,125,Odisha,CUTTACK,Odisha,CUTTACK,Odisha,Cuttack,20.36941582,85.46821523,POINT (85.46821522885617 20.369415819944244),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_87ECB86DFC0FB8F4,IND_ODISHA_DEOGARH,Census 2001,Census 2001,112,Odisha,DEOGARH,Odisha,DEOGARH,Orissa,Debagarh,21.43534608,84.74568765,POINT (84.7456876528874 21.435346081880773),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_1364B5F676211C54,IND_ODISHA_DEOGARH,Census 2011,Census 2011,138,Odisha,DEOGARH,Odisha,DEOGARH,Odisha,Debagarh,21.43534608,84.74568765,POINT (84.7456876528874 21.435346081880773),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_D60AAB4C1C8B70EB,IND_ODISHA_DHENKANAL,Census 2001,Census 2001,138,Odisha,DHENKANAL,Odisha,DHENKANAL,Orissa,Dhenkanal,20.83475771,85.60419553,POINT (85.60419553126144 20.83475770579288),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F8BC39083C75C425,IND_ODISHA_DHENKANAL,Census 2011,Census 2011,151,Odisha,DHENKANAL,Odisha,DHENKANAL,Odisha,Dhenkanal,20.83475771,85.60419553,POINT (85.60419553126144 20.83475770579288),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_83CACED5B7E81BA1,IND_ODISHA_GAJAPATI,Census 2001,Census 2001,199,Odisha,GAJAPATI,Odisha,GAJAPATI,Orissa,Gajapati,19.19340222,84.18065883,POINT (84.18065883002622 19.193402219661543),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_ABE4B90DC99B7256,IND_ODISHA_GAJAPATI,Census 2011,Census 2011,187,Odisha,GAJAPATI,Odisha,GAJAPATI,Odisha,Gajapati,19.19340222,84.18065883,POINT (84.18065883002622 19.193402219661543),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_3D7A8EF31FB92B51,IND_ODISHA_GANJAM,Census 2001,Census 2001,172,Odisha,GANJAM,Odisha,GANJAM,Orissa,Ganjam,19.63113358,84.7095894,POINT (84.70958939684293 19.63113357698691),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_11C8B0192904888E,IND_ODISHA_GANJAM,Census 2011,Census 2011,191,Odisha,GANJAM,Odisha,GANJAM,Odisha,Ganjam,19.63113358,84.7095894,POINT (84.70958939684293 19.63113357698691),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_36F66E8C19449C10,IND_ODISHA_JAGATSINGHAPUR,Census 2001,Census 2001,224,Odisha,JAGATSINGHAPUR,Odisha,JAGATSINGHAPUR,Orissa,Jagatsinghapur,20.18658602,86.35001228,POINT (86.35001228174599 20.186586021274284),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0F3EED04A0E0D37B,IND_ODISHA_JAGATSINGHAPUR,Census 2011,Census 2011,237,Odisha,JAGATSINGHAPUR,Odisha,JAGATSINGHAPUR,Odisha,Jagatsinghapur,20.18658602,86.35001228,POINT (86.35001228174599 20.186586021274284),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4E4935B88BC86EAE,IND_ODISHA_JAJAPUR,Census 2001,Census 2001,221,Odisha,JAJAPUR,Odisha,JAJAPUR,Orissa,Jajapur,20.87273926,86.12144638,POINT (86.1214463833723 20.872739258216566),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_2D223736CEFA5873,IND_ODISHA_JAJAPUR,Census 2011,Census 2011,241,Odisha,JAJAPUR,Odisha,JAJAPUR,Odisha,Jajapur,20.87273926,86.12144638,POINT (86.1214463833723 20.872739258216566),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4A0BC15AD6E287DE,IND_ODISHA_JHARSUGUDA,Census 2001,Census 2001,240,Odisha,JHARSUGUDA,Odisha,JHARSUGUDA,Orissa,Jharsuguda,21.801134,84.01764766,POINT (84.01764766066894 21.801134002056617),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_371AE7019C15FBD2,IND_ODISHA_JHARSUGUDA,Census 2011,Census 2011,259,Odisha,JHARSUGUDA,Odisha,JHARSUGUDA,Odisha,Jharsuguda,21.801134,84.01764766,POINT (84.01764766066894 21.801134002056617),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0421877E607E81E9,IND_ODISHA_KALAHANDI,Census 2001,Census 2001,159,Odisha,KALAHANDI,Odisha,KALAHANDI,Orissa,Kalahandi,19.81689603,83.04218646,POINT (83.04218645897546 19.816896030481125),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0F1C29C489C1B317,IND_ODISHA_KALAHANDI,Census 2011,Census 2011,268,Odisha,KALAHANDI,Odisha,KALAHANDI,Odisha,Kalahandi,19.81689603,83.04218646,POINT (83.04218645897546 19.816896030481125),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8A5E7A70392D8D94,IND_ODISHA_KANDHAMAL,Census 2001,Census 2001,391,Odisha,KANDHAMAL,Odisha,KANDHAMAL,Orissa,Kandhamal,20.13524905,84.07955999,POINT (84.07955999056429 20.135249047749284),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8E1860D892A97AB8,IND_ODISHA_KANDHAMAL,Census 2011,Census 2011,272,Odisha,KANDHAMAL,Odisha,KANDHAMAL,Odisha,Kandhamal,20.13524904,84.07955997,POINT (84.07955996906307 20.135249044390278),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_FC660B7A8AE53D5C,IND_ODISHA_KENDRAPARA,Census 2001,Census 2001,109,Odisha,KENDRAPARA,Odisha,KENDRAPARA,Orissa,Kendrapara,20.55126208,86.54083273,POINT (86.54083272743458 20.551262081640477),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8ABC01BF7EA372D9,IND_ODISHA_KENDRAPARA,Census 2011,Census 2011,293,Odisha,KENDRAPARA,Odisha,KENDRAPARA,Odisha,Kendrapara,20.55126208,86.54083273,POINT (86.54083272743458 20.551262081640477),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_28991130546346FF,IND_ODISHA_KENDUJHAR,Census 2001,Census 2001,110,Odisha,KENDUJHAR,Odisha,KENDUJHAR,Orissa,Kendujhar,21.58796117,85.67113324,POINT (85.6711332398886 21.587961165907103),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_91AAD62C0330C9F1,IND_ODISHA_KENDUJHAR,Census 2011,Census 2011,294,Odisha,KENDUJHAR,Odisha,KENDUJHAR,Odisha,Kendujhar,21.58796117,85.67113324,POINT (85.6711332398886 21.587961165907103),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5A7CAF6DD9FC1C14,IND_ODISHA_KHORDHA,Census 2001,Census 2001,260,Odisha,KHORDHA,Odisha,KHORDHA,Orissa,Khordha,20.05228889,85.50436065,POINT (85.50436065004111 20.052288891031864),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_3239723E939F8EAD,IND_ODISHA_KHORDHA,Census 2011,Census 2011,299,Odisha,KHORDHA,Odisha,KHORDHA,Odisha,Khordha,20.05228889,85.50436065,POINT (85.50436065004111 20.052288891031864),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_20E3DCB05B4BF4B0,IND_ODISHA_KORAPUT,Census 2001,Census 2001,287,Odisha,KORAPUT,Odisha,KORAPUT,Orissa,Koraput,18.73805157,82.6568259,POINT (82.6568258981719 18.738051574275723),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E50BB2B8B4AE1639,IND_ODISHA_KORAPUT,Census 2011,Census 2011,316,Odisha,KORAPUT,Odisha,KORAPUT,Odisha,Koraput,18.73805157,82.6568259,POINT (82.6568258981719 18.738051574275772),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_15A2F145A4D9F838,IND_ODISHA_MALKANGIRI,Census 2001,Census 2001,328,Odisha,MALKANGIRI,Odisha,MALKANGIRI,Orissa,Malkangiri,18.27669022,81.95891099,POINT (81.95891099081851 18.276690221509874),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_12490195F0B8DFF8,IND_ODISHA_MALKANGIRI,Census 2011,Census 2011,360,Odisha,MALKANGIRI,Odisha,MALKANGIRI,Odisha,Malkangiri,18.27669022,81.95891099,POINT (81.958910990174 18.276690221509874),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0383BB26E93E0713,IND_ODISHA_MAYURBHANJ,Census 2001,Census 2001,276,Odisha,MAYURBHANJ,Odisha,MAYURBHANJ,Orissa,Mayurbhanj,21.91430598,86.39833515,POINT (86.39833515135058 21.914305976062906),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_2BE905F1D781CC1F,IND_ODISHA_MAYURBHANJ,Census 2011,Census 2011,370,Odisha,MAYURBHANJ,Odisha,MAYURBHANJ,Odisha,Mayurbhanj,21.91430598,86.39833515,POINT (86.39833515135058 21.914305976062906),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_C993BEA3AF23A0BF,IND_ODISHA_NABARANGPUR,Census 2001,Census 2001,331,Odisha,NABARANGPUR,Odisha,NABARANGPUR,Orissa,Nabarangapur,19.62605355,82.29424866,POINT (82.2942486632598 19.62605354622163),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_7BDC82EEA1308EBC,IND_ODISHA_NABARANGPUR,Census 2011,Census 2011,388,Odisha,NABARANGPUR,Odisha,NABARANGPUR,Odisha,Nabarangapur,19.62605355,82.29424866,POINT (82.29424866340335 19.62605354622163),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_47EC27FD4629F3AD,IND_ODISHA_NAYAGARH,Census 2001,Census 2001,366,Odisha,NAYAGARH,Odisha,NAYAGARH,Orissa,Nayagarh,20.23888887,85.05251631,POINT (85.0525163136068 20.238888865510972),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_55C875943093A267,IND_ODISHA_NAYAGARH,Census 2011,Census 2011,406,Odisha,NAYAGARH,Odisha,NAYAGARH,Odisha,Nayagarh,20.23888887,85.05251631,POINT (85.0525163136068 20.238888865510972),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7251BD3CDA78F779,IND_ODISHA_NUAPADA,Census 2001,Census 2001,375,Odisha,NUAPADA,Odisha,NUAPADA,Orissa,Nuapada,20.53814041,82.53022013,POINT (82.53022012534925 20.53814041327566),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_EFA1740A61598B8C,IND_ODISHA_NUAPADA,Census 2011,Census 2011,419,Odisha,NUAPADA,Odisha,NUAPADA,Odisha,Nuapada,20.53814041,82.53022013,POINT (82.53022012534925 20.53814041327566),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_C441FDD752EF005B,IND_ODISHA_PURI,Census 2001,Census 2001,278,Odisha,PURI,Odisha,PURI,Orissa,Puri,19.83080139,85.65627798,POINT (85.65627798436923 19.830801390190043),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7DA780C6EFA51870,IND_ODISHA_PURI,Census 2011,Census 2011,455,Odisha,PURI,Odisha,PURI,Odisha,Puri,19.83080139,85.65627798,POINT (85.65627798436923 19.830801390190043),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_2F0C4DAAC1C9F26D,IND_ODISHA_RAYAGADA,Census 2001,Census 2001,438,Odisha,RAYAGADA,Odisha,RAYAGADA,Orissa,Rayagada,19.44091878,83.58804835,POINT (83.58804835284653 19.440918783204758),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_CBAF97E9C01964B2,IND_ODISHA_RAYAGADA,Census 2011,Census 2011,478,Odisha,RAYAGADA,Odisha,RAYAGADA,Odisha,Rayagada,19.44091878,83.58804835,POINT (83.58804835284653 19.440918783204758),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1D9FFF9AD3F31930,IND_ODISHA_SAMBALPUR,Census 2001,Census 2001,414,Odisha,SAMBALPUR,Odisha,SAMBALPUR,Orissa,Sambalpur,21.55242989,84.15904316,POINT (84.15904316463683 21.552429889054793),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_45431357CC670E92,IND_ODISHA_SAMBALPUR,Census 2011,Census 2011,497,Odisha,SAMBALPUR,Odisha,SAMBALPUR,Odisha,Sambalpur,21.55242989,84.15904316,POINT (84.15904316463683 21.552429889054793),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B372A6669275889F,IND_ODISHA_SONEPUR,Census 2001,Census 2001,481,Odisha,SONEPUR,Odisha,SONEPUR,Orissa,Sonapur,20.8533255,83.85143471,POINT (83.85143470525054 20.853325495200384),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_FCA0EFBA4E05E534,IND_ODISHA_SONEPUR,Census 2011,Census 2011,538,Odisha,SONEPUR,Odisha,SONEPUR,Odisha,Subarnapur,20.8533255,83.85143471,POINT (83.85143470525054 20.853325495200384),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_9797EA491D33F686,IND_ODISHA_SUNDARGARH,Census 2001,Census 2001,460,Odisha,SUNDARGARH,Odisha,SUNDARGARH,Orissa,Sundargarh,22.06044027,83.9336781,POINT (83.93367809500161 22.060440269286055),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F6F305877BD461F4,IND_ODISHA_SUNDARGARH,Census 2011,Census 2011,552,Odisha,SUNDARGARH,Odisha,SUNDARGARH,Odisha,Sundargarh,22.06044027,83.9336781,POINT (83.93367809500161 22.060440269286055),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F2431A164159E3B5,IND_PUDUCHERRY_KARAIKAL,Census 2001,Census 2001,586,Puducherry,KARAIKAL,Puducherry,KARAIKAL,Puducherry,Karaikal,10.9151089,79.79832557,POINT (79.79832556600033 10.91510889804907),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_140519F9E2ED44BF,IND_PUDUCHERRY_KARAIKAL,Census 2011,Census 2011,633,Puducherry,KARAIKAL,Puducherry,KARAIKAL,Puducherry,Karaikal,10.9151089,79.79832557,POINT (79.79832556731571 10.91510889804907),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_12E2994C4AB54651,IND_PUDUCHERRY_MAHE,Census 2001,Census 2001,587,Puducherry,MAHE,Puducherry,MAHE,Puducherry,Mahe,11.70192492,75.53767266,POINT (75.5376726580796 11.701924923146976),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8A5456ED1CDED1FD,IND_PUDUCHERRY_MAHE,Census 2011,Census 2011,353,Puducherry,MAHE,Puducherry,MAHE,Puducherry,Mahe,11.70192492,75.53767266,POINT (75.5376726580796 11.701924923146976),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_9919EC2DEACF466D,IND_PUDUCHERRY_PONDICHERRY,Census 2001,Census 2001,394,Puducherry,PONDICHERRY,Puducherry,PONDICHERRY,Puducherry,Pondicherry,11.93305918,79.79807056,POINT (79.7980705597375 11.933059179882491),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E6C67B36F7889F4A,IND_PUDUCHERRY_PONDICHERRY,Census 2011,Census 2001,394,Puducherry,PONDICHERRY,Puducherry,PONDICHERRY,Puducherry,Pondicherry,11.93305918,79.79807056,POINT (79.7980705597375 11.933059179882491),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_4D5D1A040FB959F9,IND_PUDUCHERRY_YANAM,Census 2001,Census 2001,534,Puducherry,YANAM,Puducherry,YANAM,Puducherry,Yanam,16.73219999,82.20690696,POINT (82.2069069644063 16.732199991774696),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5F18164814A000E8,IND_PUDUCHERRY_YANAM,Census 2011,Census 2011,635,Puducherry,YANAM,Puducherry,YANAM,Puducherry,Yanam,16.73220016,82.20690691,POINT (82.2069069132452 16.732200161055264),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_DF83336442ECF08A,IND_PUNJAB_AMRITSAR,Census 2001,Census 2001,29,Punjab,AMRITSAR,Punjab,AMRITSAR,Punjab,Amritsar,31.56854278,74.99028331,POINT (74.99028331099063 31.56854277946492),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E6813BEBC8F9FA8C,IND_PUNJAB_AMRITSAR,Census 2011,Census 2011,17,Punjab,AMRITSAR,Punjab,AMRITSAR,Punjab,Amritsar,31.76795847,74.83372808,POINT (74.83372807534892 31.767958468893255),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B29211E695A8E8E9,IND_PUNJAB_BARNALA,Census 2001,Census 2011,57,Punjab,BARNALA,Punjab,BARNALA,Punjab,Barnala,30.38769429,75.48860757,POINT (75.4886075733563 30.387694286215897),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_1B650E0C4B21B2DB,IND_PUNJAB_BARNALA,Census 2011,Census 2011,57,Punjab,BARNALA,Punjab,BARNALA,Punjab,Barnala,30.38769429,75.48860757,POINT (75.4886075733563 30.387694286215897),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7ED2055C9BD84BFE,IND_PUNJAB_BATHINDA,Census 2001,Census 2001,57,Punjab,BATHINDA,Punjab,BATHINDA,Punjab,Bathinda,30.17742439,75.04886689,POINT (75.04886688768138 30.177424393944108),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_CEA5A74CEF4F3042,IND_PUNJAB_BATHINDA,Census 2011,Census 2011,62,Punjab,BATHINDA,Punjab,BATHINDA,Punjab,Bathinda,30.17742439,75.04886689,POINT (75.04886688768138 30.177424393944108),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_A2D25F89FABED4BB,IND_PUNJAB_FARIDKOT,Census 2001,Census 2001,192,Punjab,FARIDKOT,Punjab,FARIDKOT,Punjab,Faridkot,30.59820581,74.79702076,POINT (74.79702075841416 30.598205812896374),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_17BE50FE52104003,IND_PUNJAB_FARIDKOT,Census 2011,Census 2011,179,Punjab,FARIDKOT,Punjab,FARIDKOT,Punjab,Faridkot,30.59820581,74.79702076,POINT (74.79702075841416 30.598205812896374),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E10AF7D0EDCCF452,IND_PUNJAB_FATEHGARH_SAHIB,Census 2001,Census 2001,195,Punjab,FATEHGARH SAHIB,Punjab,FATEHGARH SAHIB,Punjab,Fatehgarh Sahib,30.586609,76.34220088,POINT (76.34220088286645 30.58660899621912),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_FF75099758700F7D,IND_PUNJAB_FATEHGARH_SAHIB,Census 2011,Census 2011,182,Punjab,FATEHGARH SAHIB,Punjab,FATEHGARH SAHIB,Punjab,Fatehgarh Sahib,30.64391314,76.34106754,POINT (76.34106753770155 30.643913140691893),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_D530CFF3D12E77BF,IND_PUNJAB_FAZILKA,Census 2001,Census 2001,385,Punjab,FAZILKA,Punjab,FAZILKA,Punjab,Patiala,30.23735823,76.33658745,POINT (76.3365874509601 30.23735823177436),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_A836CD91ED551956,IND_PUNJAB_FAZILKA,Census 2011,Census 2011,437,Punjab,FAZILKA,Punjab,FAZILKA,Punjab,Patiala,30.23443918,76.33568835,POINT (76.33568834948034 30.234439177006298),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_57F945770F108F7B,IND_PUNJAB_FIROZEPUR,Census 2001,Census 2001,53,Punjab,FIROZEPUR,Punjab,FIROZEPUR,Punjab,Firozpur,30.55395577,74.24085142,POINT (74.24085142195862 30.5539557690515),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
