census_version,source_layer,source_feature_index,raw_state_name,raw_district_name,raw_state_code,raw_district_code,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,geometry_type,geometry_valid,geometry_area_native
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,137,Assam,Dhemaji,18,13,ASSAM,DHEMAJI,ASSAM,DHEMAJI,Polygon,True,0.23820296304825345
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,138,Orissa,Dhenkanal,21,14,ORISSA,DHENKANAL,ORISSA,DHENKANAL,MultiPolygon,True,0.3878721686293217
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,139,Assam,Dhubri,18,02,ASSAM,DHUBRI,ASSAM,DHUBRI,MultiPolygon,True,0.25260079021958337
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,140,Maharashtra,Dhule,27,02,MAHARASHTRA,DHULE,MAHARASHTRA,DHULE,Polygon,True,0.6246329025813981
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,141,Arunanchal Pradesh,Dibang Valley,12,10,ARUNANCHAL PRADESH,DIBANG VALLEY,ARUNANCHALPRADESH,DIBANGVALLEY,Polygon,True,1.2096827992129202
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,142,Assam,Dibrugarh,18,15,ASSAM,DIBRUGARH,ASSAM,DIBRUGARH,Polygon,True,0.3097438514939376
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,143,Tamil Nadu,Dindigul,33,13,TAMIL NADU,DINDIGUL,TAMILNADU,DINDIGUL,Polygon,True,0.5012128279037964
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,144,Daman & Diu,Diu,25,01,DAMAN & DIU,DIU,DAMANDIU,DIU,MultiPolygon,True,0.003092107056043476
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,145,Jammu and Kashmir,Doda,01,09,JAMMU AND KASHMIR,DODA,JAMMUANDKASHMIR,DODA,Polygon,True,1.1446919720489275
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,146,Jharkhand,Dumka,20,11,JHARKHAND,DUMKA,JHARKHAND,DUMKA,Polygon,True,0.4948285434628134
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,147,Chhattisgarh,Durg,22,10,CHHATTISGARH,DURG,CHHATTISGARH,DURG,Polygon,True,0.7479712724033506
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,148,Rajasthan,Dungarpur,08,27,RAJASTHAN,DUNGARPUR,RAJASTHAN,DUNGARPUR,Polygon,True,0.33529156267309523
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,149,Sikkim,East,11,04,SIKKIM,EAST,SIKKIM,EAST,Polygon,True,0.08592832106043982
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,150,Meghalaya,East Garo Hills,17,02,MEGHALAYA,EAST GARO HILLS,MEGHALAYA,EASTGAROHILLS,Polygon,True,0.26365818134433483
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,151,Andhra Pradesh,East Godavari,28,14,ANDHRA PRADESH,EAST GODAVARI,ANDHRAPRADESH,EASTGODAVARI,Polygon,True,0.9210684558448695
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,152,Madhya Pradesh,East Nimar,23,29,MADHYA PRADESH,EAST NIMAR,MADHYAPRADESH,EASTNIMAR,Polygon,True,0.9298344943128974
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,153,Tamil Nadu,Erode,33,10,TAMIL NADU,ERODE,TAMILNADU,ERODE,Polygon,True,0.6786258024166737
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,154,Uttar Pradesh,Etah,09,17,UTTAR PRADESH,ETAH,UTTARPRADESH,ETAH,Polygon,True,0.4095345890745934
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,155,Arunanchal Pradesh,East Kameng,12,03,ARUNANCHAL PRADESH,EAST KAMENG,ARUNANCHALPRADESH,EASTKAMENG,MultiPolygon,True,0.5480037386043342
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,156,Meghalaya,East Khasi Hills,17,06,MEGHALAYA,EAST KHASI HILLS,MEGHALAYA,EASTKHASIHILLS,Polygon,True,0.2515789250463919
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,157,Gujarat,Junagadh,24,12,GUJARAT,JUNAGADH,GUJARAT,JUNAGADH,MultiPolygon,True,0.7200559022868406
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,158,Gujarat,Kachchh,24,01,GUJARAT,KACHCHH,GUJARAT,KACHCHH,MultiPolygon,True,3.727826772929679
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,159,Orissa,Kalahandi,21,26,ORISSA,KALAHANDI,ORISSA,KALAHANDI,Polygon,True,0.6812439965094396
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,160,Assam,Kamrup,18,06,ASSAM,KAMRUP,ASSAM,KAMRUP,Polygon,True,0.3913856271127683
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,161,Chhattisgarh,Kanker,22,14,CHHATTISGARH,KANKER,CHHATTISGARH,KANKER,Polygon,True,0.5875199377866421
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,162,Kerala,Kannur,32,02,KERALA,KANNUR,KERALA,KANNUR,Polygon,True,0.2447202183421322
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,163,Uttar Pradesh,Kanpur Dehat,09,33,UTTAR PRADESH,KANPUR DEHAT,UTTARPRADESH,KANPURDEHAT,Polygon,True,0.45539350977403875
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,164,Rajasthan,Karauli,08,09,RAJASTHAN,KARAULI,RAJASTHAN,KARAULI,Polygon,True,0.4472914604718959
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,165,Assam,Karbi Anglong,18,19,ASSAM,KARBI ANGLONG,ASSAM,KARBIANGLONG,MultiPolygon,True,0.9400594123993116
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,166,Andhra Pradesh,Karimnagar,28,03,ANDHRA PRADESH,KARIMNAGAR,ANDHRAPRADESH,KARIMNAGAR,Polygon,True,1.0180555339506734
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,167,Arunanchal Pradesh,East Siang,12,08,ARUNANCHAL PRADESH,EAST SIANG,ARUNANCHALPRADESH,EASTSIANG,Polygon,True,0.34354294881761055
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,168,Kerala,Ernakulam,32,08,KERALA,ERNAKULAM,KERALA,ERNAKULAM,Polygon,True,0.19882009322150448
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,169,Uttar Pradesh,Etawah,09,31,UTTAR PRADESH,ETAWAH,UTTARPRADESH,ETAWAH,Polygon,True,0.21099399222745815
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,170,Uttar Pradesh,Faizabad,09,47,UTTAR PRADESH,FAIZABAD,UTTARPRADESH,FAIZABAD,Polygon,True,0.19017470930041805
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,171,Gujarat,Gandhinagar,24,06,GUJARAT,GANDHINAGAR,GUJARAT,GANDHINAGAR,Polygon,True,0.056938626854508574
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,172,Orissa,Ganjam,21,19,ORISSA,GANJAM,ORISSA,GANJAM,Polygon,True,0.7301146265456991
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,173,Maharashtra,Gadchiroli,27,12,MAHARASHTRA,GADCHIROLI,MAHARASHTRA,GADCHIROLI,Polygon,True,1.245526353505218
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,174,Uttarakhand,Garhwal,05,06,UTTARAKHAND,GARHWAL,UTTARAKHAND,GARHWAL,Polygon,True,0.5100138090802484
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,175,Uttar Pradesh,Ghazipur,09,65,UTTAR PRADESH,GHAZIPUR,UTTARPRADESH,GHAZIPUR,Polygon,True,0.3039576269582099
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,176,Jharkhand,Giridih,20,06,JHARKHAND,GIRIDIH,JHARKHAND,GIRIDIH,Polygon,True,0.44511989247217276
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,177,Assam,Goalpara,18,03,ASSAM,GOALPARA,ASSAM,GOALPARA,Polygon,True,0.18139561186345834
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,178,Jharkhand,Godda,20,08,JHARKHAND,GODDA,JHARKHAND,GODDA,Polygon,True,0.19990007992572195
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,179,Assam,Golaghat,18,18,ASSAM,GOLAGHAT,ASSAM,GOLAGHAT,Polygon,True,0.3191087053528353
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,180,Uttar Pradesh,Gonda,09,53,UTTAR PRADESH,GONDA,UTTARPRADESH,GONDA,Polygon,True,0.3672583220780912
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,181,Maharashtra,Gondiya,27,11,MAHARASHTRA,GONDIYA,MAHARASHTRA,GONDIYA,Polygon,True,0.47581123100318934
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,182,Uttar Pradesh,Gorakhpur,09,58,UTTAR PRADESH,GORAKHPUR,UTTARPRADESH,GORAKHPUR,Polygon,True,0.3047982489367116
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,183,Karnataka,Gulbarga,29,04,KARNATAKA,GULBARGA,KARNATAKA,GULBARGA,Polygon,True,1.379326373921437
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,184,Jharkhand,Gumla,20,16,JHARKHAND,GUMLA,JHARKHAND,GUMLA,Polygon,True,0.8041971926368008
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,185,Madhya Pradesh,Guna,23,07,MADHYA PRADESH,GUNA,MADHYAPRADESH,GUNA,Polygon,True,0.9829777526512478
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,186,Andhra Pradesh,Guntur,28,17,ANDHRA PRADESH,GUNTUR,ANDHRAPRADESH,GUNTUR,Polygon,True,0.966571499597393
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,187,Bihar,Gopalganj,10,15,BIHAR,GOPALGANJ,BIHAR,GOPALGANJ,Polygon,True,0.1844870635328443
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,188,Punjab,Gurdaspur,03,01,PUNJAB,GURDASPUR,PUNJAB,GURDASPUR,Polygon,True,0.34550240567583224
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,189,Haryana,Gurgaon,06,18,HARYANA,GURGAON,HARYANA,GURGAON,Polygon,True,0.28694148697277666
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,190,Madhya Pradesh,Gwalior,23,04,MADHYA PRADESH,GWALIOR,MADHYAPRADESH,GWALIOR,MultiPolygon,True,0.4705730824355136
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,191,Haryana,Faridabad,06,19,HARYANA,FARIDABAD,HARYANA,FARIDABAD,Polygon,True,0.16036005560929967
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,192,Punjab,Faridkot,03,13,PUNJAB,FARIDKOT,PUNJAB,FARIDKOT,Polygon,True,0.13647501036042878
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,193,Uttar Pradesh,Farrukhabad,09,29,UTTAR PRADESH,FARRUKHABAD,UTTARPRADESH,FARRUKHABAD,Polygon,True,0.1994283370987543
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,194,Haryana,Fatehabad,06,10,HARYANA,FATEHABAD,HARYANA,FATEHABAD,Polygon,True,0.22384537886403344
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,195,Punjab,Fatehgarh Sahib,03,08,PUNJAB,FATEHGARH SAHIB,PUNJAB,FATEHGARHSAHIB,Polygon,True,0.08869712656645562
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,196,Uttar Pradesh,Fatehpur,09,42,UTTAR PRADESH,FATEHPUR,UTTARPRADESH,FATEHPUR,Polygon,True,0.3760144367411157
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,197,Uttar Pradesh,Firozabad,09,16,UTTAR PRADESH,FIROZABAD,UTTARPRADESH,FIROZABAD,Polygon,True,0.21883482134965052
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,198,Karnataka,Gadag,29,08,KARNATAKA,GADAG,KARNATAKA,GADAG,Polygon,True,0.39104713722610085
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,199,Orissa,Gajapati,21,20,ORISSA,GAJAPATI,ORISSA,GAJAPATI,Polygon,True,0.34847527737622
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,200,Assam,Hailakandi,18,23,ASSAM,HAILAKANDI,ASSAM,HAILAKANDI,Polygon,True,0.11863943273749067
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,201,Himachal Pradesh,Hamirpur,02,06,HIMACHAL PRADESH,HAMIRPUR,HIMACHALPRADESH,HAMIRPUR,Polygon,True,0.10684791490835413
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,202,Uttar Pradesh,Hamirpur,09,38,UTTAR PRADESH,HAMIRPUR,UTTARPRADESH,HAMIRPUR,Polygon,True,0.3833531989983389
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,203,West Bengal,Haora,19,16,WEST BENGAL,HAORA,WESTBENGAL,HAORA,MultiPolygon,True,0.12702189112771797
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,204,Madhya Pradesh,Harda,23,36,MADHYA PRADESH,HARDA,MADHYAPRADESH,HARDA,Polygon,True,0.29060417146498746
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,205,Uttar Pradesh,Hardoi,09,25,UTTAR PRADESH,HARDOI,UTTARPRADESH,HARDOI,Polygon,True,0.5480855348857272
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,206,Uttarakhand,Hardwar,05,13,UTTARAKHAND,HARDWAR,UTTARAKHAND,HARDWAR,Polygon,True,0.22302474755390686
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,207,Karnataka,Hassan,29,23,KARNATAKA,HASSAN,KARNATAKA,HASSAN,Polygon,True,0.5676285457777036
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,208,Uttar Pradesh,Hathras,09,13,UTTAR PRADESH,HATHRAS,UTTARPRADESH,HATHRAS,Polygon,True,0.16163414931108327
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,209,Karnataka,Haveri,29,11,KARNATAKA,HAVERI,KARNATAKA,HAVERI,Polygon,True,0.40372496047817485
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,210,Maharashtra,Hingoli,27,16,MAHARASHTRA,HINGOLI,MAHARASHTRA,HINGOLI,Polygon,True,0.4039108164184926
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,211,Madhya Pradesh,Hoshangabad,23,37,MADHYA PRADESH,HOSHANGABAD,MADHYAPRADESH,HOSHANGABAD,Polygon,True,0.589365411840084
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,212,West Bengal,Hugli,19,12,WEST BENGAL,HUGLI,WESTBENGAL,HUGLI,Polygon,True,0.27672106466281104
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,213,Haryana,Hisar,06,12,HARYANA,HISAR,HARYANA,HISAR,Polygon,True,0.3671190453943754
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,214,Punjab,Hoshiarpur,03,05,PUNJAB,HOSHIARPUR,PUNJAB,HOSHIARPUR,Polygon,True,0.320040608618404
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,215,Andhra Pradesh,Hyderabad,28,05,ANDHRA PRADESH,HYDERABAD,ANDHRAPRADESH,HYDERABAD,Polygon,True,0.015139931739742688
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,216,Kerala,Idukki,32,09,KERALA,IDUKKI,KERALA,IDUKKI,Polygon,True,0.4127472327917413
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,217,Madhya Pradesh,Indore,23,26,MADHYA PRADESH,INDORE,MADHYAPRADESH,INDORE,Polygon,True,0.3441091660447351
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,218,Madhya Pradesh,Jabalpur,23,39,MADHYA PRADESH,JABALPUR,MADHYAPRADESH,JABALPUR,Polygon,True,0.45059693316376825
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,219,Rajasthan,Jaipur,08,12,RAJASTHAN,JAIPUR,RAJASTHAN,JAIPUR,Polygon,True,1.024163813379997
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,220,Rajasthan,Jaisalmer,08,16,RAJASTHAN,JAISALMER,RAJASTHAN,JAISALMER,Polygon,True,3.497934200441182
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,221,Orissa,Jajapur,21,13,ORISSA,JAJAPUR,ORISSA,JAJAPUR,Polygon,True,0.25130440874817933
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,222,Manipur,Imphal East,14,07,MANIPUR,IMPHAL EAST,MANIPUR,IMPHALEAST,Polygon,True,0.08220130149885467
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,223,Manipur,Imphal West,14,06,MANIPUR,IMPHAL WEST,MANIPUR,IMPHALWEST,Polygon,True,0.026804853375895877
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,224,Orissa,Jagatsinghapur,21,11,ORISSA,JAGATSINGHAPUR,ORISSA,JAGATSINGHAPUR,Polygon,True,0.15026651145872566
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,225,Meghalaya,Jaintia Hills,17,07,MEGHALAYA,JAINTIA HILLS,MEGHALAYA,JAINTIAHILLS,Polygon,True,0.3405480499899216
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,226,Uttar Pradesh,Jalaun,09,35,UTTAR PRADESH,JALAUN,UTTARPRADESH,JALAUN,Polygon,True,0.41247603068488586
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,227,Maharashtra,Jalgaon,27,03,MAHARASHTRA,JALGAON,MAHARASHTRA,JALGAON,Polygon,True,1.0221787482947464
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,228,Maharashtra,Jalna,27,18,MAHARASHTRA,JALNA,MAHARASHTRA,JALNA,Polygon,True,0.6699806169579291
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,229,Rajasthan,Jalor,08,18,RAJASTHAN,JALOR,RAJASTHAN,JALOR,Polygon,True,0.9604736281522279
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,230,West Bengal,Jalpaiguri,19,02,WEST BENGAL,JALPAIGURI,WESTBENGAL,JALPAIGURI,Polygon,True,0.5640987927035457
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,231,Gujarat,Jamnagar,24,10,GUJARAT,JAMNAGAR,GUJARAT,JAMNAGAR,MultiPolygon,True,0.9551006655534923
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,232,Punjab,Jalandhar,03,04,PUNJAB,JALANDHAR,PUNJAB,JALANDHAR,Polygon,True,0.24663203300044453
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,233,Jammu and Kashmir,Jammu,01,13,JAMMU AND KASHMIR,JAMMU,JAMMUANDKASHMIR,JAMMU,Polygon,True,0.27525080792974127
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,234,Chhattisgarh,Jashpur,22,03,CHHATTISGARH,JASHPUR,CHHATTISGARH,JASHPUR,Polygon,True,0.5105084142702944
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,235,Bihar,Jamui,10,37,BIHAR,JAMUI,BIHAR,JAMUI,Polygon,True,0.2720378328158252
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,236,Uttar Pradesh,Jaunpur,09,64,UTTAR PRADESH,JAUNPUR,UTTARPRADESH,JAUNPUR,Polygon,True,0.36275490870639615
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,237,Madhya Pradesh,Jhabua,23,24,MADHYA PRADESH,JHABUA,MADHYAPRADESH,JHABUA,MultiPolygon,True,0.5952449990002519
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,238,Rajasthan,Jhalawar,08,32,RAJASTHAN,JHALAWAR,RAJASTHAN,JHALAWAR,Polygon,True,0.5565323649729067
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,239,Uttar Pradesh,Jhansi,09,36,UTTAR PRADESH,JHANSI,UTTARPRADESH,JHANSI,Polygon,True,0.45794457801585403
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,240,Orissa,Jharsuguda,21,02,ORISSA,JHARSUGUDA,ORISSA,JHARSUGUDA,Polygon,True,0.18476592649200754
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,241,Rajasthan,Jhunjhunun,08,05,RAJASTHAN,JHUNJHUNUN,RAJASTHAN,JHUNJHUNUN,Polygon,True,0.5438278456281644
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,242,Haryana,Jind,06,09,HARYANA,JIND,HARYANA,JIND,MultiPolygon,True,0.29956097792077313
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,243,Rajasthan,Jodhpur,08,15,RAJASTHAN,JODHPUR,RAJASTHAN,JODHPUR,Polygon,True,2.074811680180528
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,244,Assam,Jorhat,18,17,ASSAM,JORHAT,ASSAM,JORHAT,Polygon,True,0.2575984797406867
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,245,Uttar Pradesh,Jyotiba Phule Nagar,09,06,UTTAR PRADESH,JYOTIBA PHULE NAGAR,UTTARPRADESH,JYOTIBAPHULENAGAR,Polygon,True,0.21006660947226277
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,246,Haryana,Kaithal,06,05,HARYANA,KAITHAL,HARYANA,KAITHAL,Polygon,True,0.17173577622091152
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,247,Himachal Pradesh,Kangra,02,02,HIMACHAL PRADESH,KANGRA,HIMACHALPRADESH,KANGRA,Polygon,True,0.5463370449606445
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,248,Uttar Pradesh,Kannauj,09,30,UTTAR PRADESH,KANNAUJ,UTTARPRADESH,KANNAUJ,Polygon,True,0.18867217702314393
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,249,Tamil Nadu,Kanniyakumari,33,30,TAMIL NADU,KANNIYAKUMARI,TAMILNADU,KANNIYAKUMARI,Polygon,True,0.13868755875804564
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,250,Uttar Pradesh,Kanpur Nagar,09,34,UTTAR PRADESH,KANPUR NAGAR,UTTARPRADESH,KANPURNAGAR,Polygon,True,0.09569496719165907
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,251,Punjab,Kapurthala,03,03,PUNJAB,KAPURTHALA,PUNJAB,KAPURTHALA,MultiPolygon,True,0.1574723095136249
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,252,Jammu and Kashmir,Kargil,01,08,JAMMU AND KASHMIR,KARGIL,JAMMUANDKASHMIR,KARGIL,Polygon,True,1.4525854824898452
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,253,Assam,Karimganj,18,22,ASSAM,KARIMGANJ,ASSAM,KARIMGANJ,Polygon,True,0.16656502872854267
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,254,Haryana,Karnal,06,06,HARYANA,KARNAL,HARYANA,KARNAL,Polygon,True,0.2412334410612875
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,255,Tamil Nadu,Karur,33,14,TAMIL NADU,KARUR,TAMILNADU,KARUR,Polygon,True,0.23929842284539699
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,256,Jammu and Kashmir,Kathua,01,14,JAMMU AND KASHMIR,KATHUA,JAMMUANDKASHMIR,KATHUA,Polygon,True,0.2385960637776668
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,257,Uttar Pradesh,Kaushambi,09,44,UTTAR PRADESH,KAUSHAMBI,UTTARPRADESH,KAUSHAMBI,Polygon,True,0.18216259395325204
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,258,Andhra Pradesh,Khammam,28,10,ANDHRA PRADESH,KHAMMAM,ANDHRAPRADESH,KHAMMAM,Polygon,True,1.3684114772569544
