district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,assignment_confidence_2001,assignment_confidence_2011,assignment_method_2001,assignment_method_2011,geometry_census_version_2001,geometry_census_version_2011,shared_parent_boundary_2001,shared_parent_boundary_2011
IND_UTTAR_PRADESH_SANT_KABEER_NAGAR,Uttar Pradesh,SANT KABEER NAGAR,Uttar Pradesh,SANT KABEER NAGAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,1
IND_UTTAR_PRADESH_SANT_RAVIDAS_NAGAR,Uttar Pradesh,SANT RAVIDAS NAGAR,Uttar Pradesh,SANT RAVIDAS NAGAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,1
IND_UTTAR_PRADESH_SHAHJAHANPUR,Uttar Pradesh,SHAHJAHANPUR,Uttar Pradesh,SHAHJAHANPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_SHAMLI,Uttar Pradesh,SHAMLI,Uttar Pradesh,SHAMLI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_UTTAR_PRADESH_SHRAVASTI,Uttar Pradesh,SHRAVASTI,Uttar Pradesh,SHRAVASTI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_UTTAR_PRADESH_SIDDHARTH_NAGAR,Uttar Pradesh,SIDDHARTH NAGAR,Uttar Pradesh,SIDDHARTH NAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_SITAPUR,Uttar Pradesh,SITAPUR,Uttar Pradesh,SITAPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_SONBHADRA,Uttar Pradesh,SONBHADRA,Uttar Pradesh,SONBHADRA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_SULTANPUR,Uttar Pradesh,SULTANPUR,Uttar Pradesh,SULTANPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_TEHRI_GARHWAL,Uttar Pradesh,TEHRI GARHWAL,Uttar Pradesh,TEHRI GARHWAL,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_UTTAR_PRADESH_UDAM_SINGH_NAGAR,Uttar Pradesh,UDAM SINGH NAGAR,Uttar Pradesh,UDAM SINGH NAGAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_UNNAO,Uttar Pradesh,UNNAO,Uttar Pradesh,UNNAO,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_UTTAR_KASHI,Uttar Pradesh,UTTAR KASHI,Uttar Pradesh,UTTAR KASHI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_VARANASI,Uttar Pradesh,VARANASI,Uttar Pradesh,VARANASI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_24_PARAGANAS_NORTH,West Bengal,24 PARAGANAS NORTH,West Bengal,24 PARAGANAS NORTH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_24_PARAGANAS_SOUTH,West Bengal,24 PARAGANAS SOUTH,West Bengal,24 PARAGANAS SOUTH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_ALIPURDUAR,West Bengal,ALIPURDUAR,West Bengal,ALIPURDUAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_WEST_BENGAL_BANKURA,West Bengal,BANKURA,West Bengal,BANKURA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_BARDHAMAN,West Bengal,BARDHAMAN,West Bengal,BARDHAMAN,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,0
IND_WEST_BENGAL_BIRBHUM,West Bengal,BIRBHUM,West Bengal,BIRBHUM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_COOCHBEHAR,West Bengal,COOCHBEHAR,West Bengal,COOCHBEHAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_DARJEELING,West Bengal,DARJEELING,West Bengal,DARJEELING,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_DINAJPUR_DAKSHIN,West Bengal,DINAJPUR DAKSHIN,West Bengal,DINAJPUR DAKSHIN,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_DINAJPUR_UTTAR,West Bengal,DINAJPUR UTTAR,West Bengal,DINAJPUR UTTAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_HOOGHLY,West Bengal,HOOGHLY,West Bengal,HOOGHLY,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_HOWRAH,West Bengal,HOWRAH,West Bengal,HOWRAH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_JALPAIGURI,West Bengal,JALPAIGURI,West Bengal,JALPAIGURI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_MALDAH,West Bengal,MALDAH,West Bengal,MALDAH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_MEDINIPUR_EAST,West Bengal,MEDINIPUR EAST,West Bengal,MEDINIPUR EAST,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_WEST_BENGAL_MEDINIPUR_WEST,West Bengal,MEDINIPUR WEST,West Bengal,MEDINIPUR WEST,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_WEST_BENGAL_MURSHIDABAD,West Bengal,MURSHIDABAD,West Bengal,MURSHIDABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_NADIA,West Bengal,NADIA,West Bengal,NADIA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_WEST_BENGAL_PURBA_BARDHAMAN,West Bengal,PURBA BARDHAMAN,West Bengal,PURBA BARDHAMAN,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_WEST_BENGAL_PURULIA,West Bengal,PURULIA,West Bengal,PURULIA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
